timestamp_utc,image_path,mask_path
20260301T121000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T121000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T121000Z_mask.png
20260301T122000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T122000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T122000Z_mask.png
20260301T123000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T123000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T123000Z_mask.png
20260301T124000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T124000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T124000Z_mask.png
20260301T125000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T125000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T125000Z_mask.png
20260301T130000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T130000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T130000Z_mask.png
20260301T131000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T131000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T131000Z_mask.png
20260301T132000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T132000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T132000Z_mask.png
20260301T133000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T133000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T133000Z_mask.png
20260301T134000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T134000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T134000Z_mask.png
20260301T135000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T135000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T135000Z_mask.png
20260301T140000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T140000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T140000Z_mask.png
20260301T141000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T141000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T141000Z_mask.png
20260301T142000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T142000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T142000Z_mask.png
20260301T143000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T143000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T143000Z_mask.png
20260301T144000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T144000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T144000Z_mask.png
20260301T145000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T145000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T145000Z_mask.png
20260301T150000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T150000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T150000Z_mask.png
20260301T151000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T151000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T151000Z_mask.png
20260301T152000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T152000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T152000Z_mask.png
20260301T153000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T153000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T153000Z_mask.png
20260301T154000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T154000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T154000Z_mask.png
20260301T155000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T155000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T155000Z_mask.png
20260301T160000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T160000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T160000Z_mask.png
20260301T161000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T161000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T161000Z_mask.png
20260301T162000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T162000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T162000Z_mask.png
20260301T163000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T163000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T163000Z_mask.png
20260301T164000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T164000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T164000Z_mask.png
20260301T165000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T165000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T165000Z_mask.png
20260301T170000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T170000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T170000Z_mask.png
20260301T171000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T171000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T171000Z_mask.png
20260301T172000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T172000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T172000Z_mask.png
20260301T173000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T173000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T173000Z_mask.png
20260301T174000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T174000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T174000Z_mask.png
20260301T175000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T175000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T175000Z_mask.png
20260301T180000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T180000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T180000Z_mask.png
20260301T181000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T181000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T181000Z_mask.png
20260301T182000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T182000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T182000Z_mask.png
20260301T183000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T183000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T183000Z_mask.png
20260301T184000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T184000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T184000Z_mask.png
20260301T185000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T185000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T185000Z_mask.png
20260301T190000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T190000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T190000Z_mask.png
20260301T191000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T191000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T191000Z_mask.png
20260301T192000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T192000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T192000Z_mask.png
20260301T193000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T193000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T193000Z_mask.png
20260301T194000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T194000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T194000Z_mask.png
20260301T195000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T195000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T195000Z_mask.png
20260301T200000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T200000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T200000Z_mask.png
20260301T201000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T201000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T201000Z_mask.png
20260301T202000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T202000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T202000Z_mask.png
20260301T203000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T203000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T203000Z_mask.png
20260301T204000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T204000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T204000Z_mask.png
20260301T205000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T205000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T205000Z_mask.png
20260301T210000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T210000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T210000Z_mask.png
20260301T211000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T211000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T211000Z_mask.png
20260301T212000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T212000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T212000Z_mask.png
20260301T213000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T213000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T213000Z_mask.png
20260301T214000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T214000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T214000Z_mask.png
20260301T215000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T215000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T215000Z_mask.png
20260301T220000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T220000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T220000Z_mask.png
20260301T221000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T221000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T221000Z_mask.png
20260301T222000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T222000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T222000Z_mask.png
20260301T223000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T223000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T223000Z_mask.png
20260301T224000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T224000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T224000Z_mask.png
20260301T225000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T225000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T225000Z_mask.png
20260301T230000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T230000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T230000Z_mask.png
20260301T231000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T231000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T231000Z_mask.png
20260301T232000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T232000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T232000Z_mask.png
20260301T233000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T233000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T233000Z_mask.png
20260301T234000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T234000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T234000Z_mask.png
20260301T235000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260301T235000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T235000Z_mask.png
20260302T000000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T000000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T000000Z_mask.png
20260302T001000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T001000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T001000Z_mask.png
20260302T002000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T002000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T002000Z_mask.png
20260302T003000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T003000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T003000Z_mask.png
20260302T004000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T004000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T004000Z_mask.png
20260302T005000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T005000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T005000Z_mask.png
20260302T010000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T010000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T010000Z_mask.png
20260302T011000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T011000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T011000Z_mask.png
20260302T012000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T012000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T012000Z_mask.png
20260302T013000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T013000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T013000Z_mask.png
20260302T014000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T014000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T014000Z_mask.png
20260302T015000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T015000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T015000Z_mask.png
20260302T020000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T020000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T020000Z_mask.png
20260302T021000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T021000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T021000Z_mask.png
20260302T022000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T022000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T022000Z_mask.png
20260302T023000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T023000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T023000Z_mask.png
20260302T024000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T024000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T024000Z_mask.png
20260302T025000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T025000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T025000Z_mask.png
20260302T030000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T030000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T030000Z_mask.png
20260302T031000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T031000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T031000Z_mask.png
20260302T032000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T032000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T032000Z_mask.png
20260302T033000Z,data/japan_raw/2026-03-02/master/frames/himawari_20260302T033000Z.png,out/2026-03-02/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260302T033000Z_mask.png
