timestamp_utc,relpath,mask_path,object_rank,object_id,area_px,area_frac,bbox_x0,bbox_y0,bbox_x1,bbox_y1,centroid_x,centroid_y
,data/raw/2026-02-24/master/frames/himawari_20260224T004000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T004000Z_mask.png,2,6,262,0.003997802734375,119,119,142,138,130.3320610687023,130.5267175572519
,data/raw/2026-02-24/master/frames/himawari_20260224T005000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T005000Z_mask.png,2,6,268,0.00408935546875,119,119,142,138,130.25,130.55597014925374
,data/raw/2026-02-24/master/frames/himawari_20260224T010000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T010000Z_mask.png,2,8,271,0.0041351318359375,119,119,142,138,130.29889298892988,130.56826568265683
,data/raw/2026-02-24/master/frames/himawari_20260224T011000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T011000Z_mask.png,2,9,272,0.004150390625,119,119,142,139,130.25735294117646,130.68382352941177
,data/raw/2026-02-24/master/frames/himawari_20260224T012000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T012000Z_mask.png,2,9,274,0.004180908203125,119,119,142,139,129.992700729927,130.94890510948906
,data/raw/2026-02-24/master/frames/himawari_20260224T013000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T013000Z_mask.png,2,9,293,0.0044708251953125,55,133,81,156,67.93515358361775,144.0580204778157
,data/raw/2026-02-24/master/frames/himawari_20260224T014000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T014000Z_mask.png,2,2,396,0.00604248046875,65,42,106,71,85.0530303030303,57.18181818181818
,data/raw/2026-02-24/master/frames/himawari_20260224T015000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T015000Z_mask.png,2,20,457,0.0069732666015625,109,181,145,215,124.73741794310722,195.58424507658643
,data/raw/2026-02-24/master/frames/himawari_20260224T020000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T020000Z_mask.png,2,20,452,0.00689697265625,109,180,145,206,123.41814159292035,193.34513274336283
,data/raw/2026-02-24/master/frames/himawari_20260224T021000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T021000Z_mask.png,2,10,474,0.007232666015625,44,128,81,159,65.12025316455696,145.5717299578059
,data/raw/2026-02-24/master/frames/himawari_20260224T022000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T022000Z_mask.png,2,10,495,0.0075531005859375,44,128,81,159,64.96969696969697,145.6060606060606
,data/raw/2026-02-24/master/frames/himawari_20260224T023000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T023000Z_mask.png,2,22,459,0.0070037841796875,109,180,145,207,123.43790849673202,193.71459694989107
,data/raw/2026-02-24/master/frames/himawari_20260224T025000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T025000Z_mask.png,2,9,540,0.00823974609375,41,127,76,160,61.894444444444446,145.08333333333334
,data/raw/2026-02-24/master/frames/himawari_20260224T030000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T030000Z_mask.png,2,9,541,0.0082550048828125,41,127,76,160,62.12384473197782,145.05914972273567
,data/raw/2026-02-24/master/frames/himawari_20260224T031000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T031000Z_mask.png,2,10,549,0.0083770751953125,41,127,76,160,62.1183970856102,144.96357012750457
,data/raw/2026-02-24/master/frames/himawari_20260224T032000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T032000Z_mask.png,2,11,592,0.009033203125,41,127,76,160,61.604729729729726,145.1875
,data/raw/2026-02-24/master/frames/himawari_20260224T033000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T033000Z_mask.png,2,8,622,0.009490966796875,41,127,76,160,61.62540192926045,145.18649517684887
,data/raw/2026-02-24/master/frames/himawari_20260224T034000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T034000Z_mask.png,2,8,626,0.009552001953125,41,127,76,160,61.79233226837061,145.07827476038338
,data/raw/2026-02-24/master/frames/himawari_20260224T035000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T035000Z_mask.png,2,7,629,0.0095977783203125,41,127,76,159,62.02384737678855,144.82670906200318
,data/raw/2026-02-24/master/frames/himawari_20260224T040000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T040000Z_mask.png,2,9,611,0.0093231201171875,41,127,76,159,62.5139116202946,144.7201309328969
,data/raw/2026-02-24/master/frames/himawari_20260224T041000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T041000Z_mask.png,2,9,686,0.010467529296875,41,126,76,159,61.78134110787172,144.25510204081633
,data/raw/2026-02-24/master/frames/himawari_20260224T042000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T042000Z_mask.png,2,9,761,0.0116119384765625,39,126,76,160,60.91590013140605,144.29172141918528
,data/raw/2026-02-24/master/frames/himawari_20260224T043000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T043000Z_mask.png,2,1,860,0.01312255859375,57,38,114,73,83.16046511627907,56.94186046511628
,data/raw/2026-02-24/master/frames/himawari_20260224T044000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T044000Z_mask.png,2,1,858,0.013092041015625,57,39,113,73,82.7039627039627,57.26107226107226
,data/raw/2026-02-24/master/frames/himawari_20260224T045000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T045000Z_mask.png,2,1,962,0.014678955078125,38,39,112,85,78.37110187110187,60.106029106029105
,data/raw/2026-02-24/master/frames/himawari_20260224T050000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T050000Z_mask.png,2,1,829,0.0126495361328125,57,40,111,73,82.61399276236429,57.43908323281062
,data/raw/2026-02-24/master/frames/himawari_20260224T051000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T051000Z_mask.png,2,1,818,0.012481689453125,57,40,111,73,82.75916870415648,57.419315403422985
,data/raw/2026-02-24/master/frames/himawari_20260224T052000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T052000Z_mask.png,2,1,762,0.011627197265625,57,41,111,71,82.41732283464567,57.24409448818898
,data/raw/2026-02-24/master/frames/himawari_20260224T053000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T053000Z_mask.png,2,1,693,0.0105743408203125,58,41,111,71,82.34054834054834,57.17027417027417
,data/raw/2026-02-24/master/frames/himawari_20260224T054000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T054000Z_mask.png,2,1,659,0.0100555419921875,58,41,111,70,82.38998482549317,57.1062215477997
,data/raw/2026-02-24/master/frames/himawari_20260224T055000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T055000Z_mask.png,2,1,623,0.0095062255859375,58,42,109,70,81.49277688603532,57.6677367576244
,data/raw/2026-02-24/master/frames/himawari_20260224T060000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T060000Z_mask.png,2,1,557,0.0084991455078125,58,44,106,69,80.84739676840215,57.6786355475763
,data/raw/2026-02-24/master/frames/himawari_20260224T061000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T061000Z_mask.png,2,1,410,0.006256103515625,58,47,102,69,79.81219512195122,58.604878048780485
,data/raw/2026-02-24/master/frames/himawari_20260224T062000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T062000Z_mask.png,2,1,379,0.0057830810546875,59,49,101,69,79.43799472295514,58.9868073878628
,data/raw/2026-02-24/master/frames/himawari_20260224T063000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T063000Z_mask.png,2,2,268,0.00408935546875,59,52,89,69,75.31343283582089,60.48880597014925
,data/raw/2026-02-24/master/frames/himawari_20260224T003000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T003000Z_mask.png,3,6,258,0.003936767578125,119,119,142,138,130.45736434108528,130.4418604651163
,data/raw/2026-02-24/master/frames/himawari_20260224T012000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T012000Z_mask.png,3,10,270,0.004119873046875,58,133,81,156,68.52592592592593,143.61481481481482
,data/raw/2026-02-24/master/frames/himawari_20260224T013000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T013000Z_mask.png,3,8,279,0.0042572021484375,119,119,142,139,129.86379928315412,130.80286738351253
,data/raw/2026-02-24/master/frames/himawari_20260224T014000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T014000Z_mask.png,3,10,345,0.0052642822265625,54,128,81,157,68.0231884057971,143.37101449275363
,data/raw/2026-02-24/master/frames/himawari_20260224T015000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T015000Z_mask.png,3,9,385,0.0058746337890625,44,128,81,159,66.08571428571429,144.5974025974026
,data/raw/2026-02-24/master/frames/himawari_20260224T020000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T020000Z_mask.png,3,9,428,0.00653076171875,44,128,81,159,65.21728971962617,145.11682242990653
,data/raw/2026-02-24/master/frames/himawari_20260224T021000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T021000Z_mask.png,3,23,455,0.0069427490234375,109,180,145,206,123.45494505494506,193.37582417582416
,data/raw/2026-02-24/master/frames/himawari_20260224T022000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T022000Z_mask.png,3,22,452,0.00689697265625,109,180,145,206,123.52212389380531,193.45353982300884
,data/raw/2026-02-24/master/frames/himawari_20260224T023000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T023000Z_mask.png,3,9,442,0.006744384765625,44,128,75,159,64.13122171945702,145.9547511312217
,data/raw/2026-02-24/master/frames/himawari_20260224T025000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T025000Z_mask.png,3,21,466,0.007110595703125,109,180,146,207,123.54721030042919,193.75321888412017
,data/raw/2026-02-24/master/frames/himawari_20260224T030000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T030000Z_mask.png,3,22,466,0.007110595703125,109,180,146,207,123.7381974248927,193.656652360515
,data/raw/2026-02-24/master/frames/himawari_20260224T031000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T031000Z_mask.png,3,21,461,0.0070343017578125,108,180,146,207,124.01084598698482,193.57483731019522
,data/raw/2026-02-24/master/frames/himawari_20260224T032000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T032000Z_mask.png,3,23,481,0.0073394775390625,107,179,146,207,123.51351351351352,193.45530145530145
,data/raw/2026-02-24/master/frames/himawari_20260224T033000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T033000Z_mask.png,3,19,449,0.0068511962890625,106,179,146,207,123.3674832962138,193.47216035634744
,data/raw/2026-02-24/master/frames/himawari_20260224T034000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T034000Z_mask.png,3,20,455,0.0069427490234375,106,179,147,207,123.46813186813186,193.27912087912088
,data/raw/2026-02-24/master/frames/himawari_20260224T035000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T035000Z_mask.png,3,18,425,0.0064849853515625,106,179,147,207,124.14588235294117,193.92
,data/raw/2026-02-24/master/frames/himawari_20260224T040000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T040000Z_mask.png,3,19,403,0.0061492919921875,109,180,147,207,124.81389578163771,194.39454094292805
,data/raw/2026-02-24/master/frames/himawari_20260224T041000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T041000Z_mask.png,3,16,398,0.006072998046875,109,180,145,214,124.59045226130654,195.178391959799
,data/raw/2026-02-24/master/frames/himawari_20260224T042000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T042000Z_mask.png,3,16,363,0.0055389404296875,110,180,145,214,124.87052341597796,195.38567493112947
,data/raw/2026-02-24/master/frames/himawari_20260224T043000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T043000Z_mask.png,3,15,385,0.0058746337890625,110,180,145,214,125.77922077922078,197.03636363636363
,data/raw/2026-02-24/master/frames/himawari_20260224T044000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T044000Z_mask.png,3,13,368,0.005615234375,110,183,144,214,125.6711956521739,197.54347826086956
,data/raw/2026-02-24/master/frames/himawari_20260224T045000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T045000Z_mask.png,3,11,309,0.0047149658203125,110,183,144,207,124.7864077669903,195.37864077669903
,data/raw/2026-02-24/master/frames/himawari_20260224T050000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T050000Z_mask.png,3,9,287,0.0043792724609375,110,183,144,207,123.94076655052265,195.42857142857142
,data/raw/2026-02-24/master/frames/himawari_20260224T051000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T051000Z_mask.png,3,11,267,0.0040740966796875,110,184,144,206,123.96629213483146,195.62172284644194
,data/raw/2026-02-24/master/frames/himawari_20260224T014000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T014000Z_mask.png,4,9,282,0.004302978515625,119,120,143,139,129.87943262411346,131.0
,data/raw/2026-02-24/master/frames/himawari_20260224T015000Z.png,/home/runner/work/himawari-ml/himawari-ml/out/2026-02-24/daily/masks/himawari_20260224T015000Z_mask.png,4,8,288,0.00439453125,119,120,143,139,129.875,130.85416666666666
