timestamp_utc,image_path,mask_path
20260301T004000Z,data/raw/2026-03-01/master/frames/himawari_20260301T004000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T004000Z_mask.png
20260301T005000Z,data/raw/2026-03-01/master/frames/himawari_20260301T005000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T005000Z_mask.png
20260301T010000Z,data/raw/2026-03-01/master/frames/himawari_20260301T010000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T010000Z_mask.png
20260301T011000Z,data/raw/2026-03-01/master/frames/himawari_20260301T011000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T011000Z_mask.png
20260301T012000Z,data/raw/2026-03-01/master/frames/himawari_20260301T012000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T012000Z_mask.png
20260301T013000Z,data/raw/2026-03-01/master/frames/himawari_20260301T013000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T013000Z_mask.png
20260301T014000Z,data/raw/2026-03-01/master/frames/himawari_20260301T014000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T014000Z_mask.png
20260301T015000Z,data/raw/2026-03-01/master/frames/himawari_20260301T015000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T015000Z_mask.png
20260301T020000Z,data/raw/2026-03-01/master/frames/himawari_20260301T020000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T020000Z_mask.png
20260301T021000Z,data/raw/2026-03-01/master/frames/himawari_20260301T021000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T021000Z_mask.png
20260301T022000Z,data/raw/2026-03-01/master/frames/himawari_20260301T022000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T022000Z_mask.png
20260301T023000Z,data/raw/2026-03-01/master/frames/himawari_20260301T023000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T023000Z_mask.png
20260301T025000Z,data/raw/2026-03-01/master/frames/himawari_20260301T025000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T025000Z_mask.png
20260301T030000Z,data/raw/2026-03-01/master/frames/himawari_20260301T030000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T030000Z_mask.png
20260301T031000Z,data/raw/2026-03-01/master/frames/himawari_20260301T031000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T031000Z_mask.png
20260301T032000Z,data/raw/2026-03-01/master/frames/himawari_20260301T032000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T032000Z_mask.png
20260301T033000Z,data/raw/2026-03-01/master/frames/himawari_20260301T033000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T033000Z_mask.png
20260301T034000Z,data/raw/2026-03-01/master/frames/himawari_20260301T034000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T034000Z_mask.png
20260301T035000Z,data/raw/2026-03-01/master/frames/himawari_20260301T035000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T035000Z_mask.png
20260301T040000Z,data/raw/2026-03-01/master/frames/himawari_20260301T040000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T040000Z_mask.png
20260301T041000Z,data/raw/2026-03-01/master/frames/himawari_20260301T041000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T041000Z_mask.png
20260301T042000Z,data/raw/2026-03-01/master/frames/himawari_20260301T042000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T042000Z_mask.png
20260301T043000Z,data/raw/2026-03-01/master/frames/himawari_20260301T043000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T043000Z_mask.png
20260301T044000Z,data/raw/2026-03-01/master/frames/himawari_20260301T044000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T044000Z_mask.png
20260301T045000Z,data/raw/2026-03-01/master/frames/himawari_20260301T045000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T045000Z_mask.png
20260301T050000Z,data/raw/2026-03-01/master/frames/himawari_20260301T050000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T050000Z_mask.png
20260301T051000Z,data/raw/2026-03-01/master/frames/himawari_20260301T051000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T051000Z_mask.png
20260301T052000Z,data/raw/2026-03-01/master/frames/himawari_20260301T052000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T052000Z_mask.png
20260301T053000Z,data/raw/2026-03-01/master/frames/himawari_20260301T053000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T053000Z_mask.png
20260301T054000Z,data/raw/2026-03-01/master/frames/himawari_20260301T054000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T054000Z_mask.png
20260301T055000Z,data/raw/2026-03-01/master/frames/himawari_20260301T055000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T055000Z_mask.png
20260301T060000Z,data/raw/2026-03-01/master/frames/himawari_20260301T060000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T060000Z_mask.png
20260301T061000Z,data/raw/2026-03-01/master/frames/himawari_20260301T061000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T061000Z_mask.png
20260301T062000Z,data/raw/2026-03-01/master/frames/himawari_20260301T062000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T062000Z_mask.png
20260301T063000Z,data/raw/2026-03-01/master/frames/himawari_20260301T063000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T063000Z_mask.png
20260301T064000Z,data/raw/2026-03-01/master/frames/himawari_20260301T064000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T064000Z_mask.png
20260301T065000Z,data/raw/2026-03-01/master/frames/himawari_20260301T065000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T065000Z_mask.png
20260301T070000Z,data/raw/2026-03-01/master/frames/himawari_20260301T070000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T070000Z_mask.png
20260301T071000Z,data/raw/2026-03-01/master/frames/himawari_20260301T071000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T071000Z_mask.png
20260301T072000Z,data/raw/2026-03-01/master/frames/himawari_20260301T072000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T072000Z_mask.png
20260301T073000Z,data/raw/2026-03-01/master/frames/himawari_20260301T073000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T073000Z_mask.png
20260301T074000Z,data/raw/2026-03-01/master/frames/himawari_20260301T074000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T074000Z_mask.png
20260301T075000Z,data/raw/2026-03-01/master/frames/himawari_20260301T075000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T075000Z_mask.png
20260301T080000Z,data/raw/2026-03-01/master/frames/himawari_20260301T080000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T080000Z_mask.png
20260301T081000Z,data/raw/2026-03-01/master/frames/himawari_20260301T081000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T081000Z_mask.png
20260301T082000Z,data/raw/2026-03-01/master/frames/himawari_20260301T082000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T082000Z_mask.png
20260301T083000Z,data/raw/2026-03-01/master/frames/himawari_20260301T083000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T083000Z_mask.png
20260301T084000Z,data/raw/2026-03-01/master/frames/himawari_20260301T084000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T084000Z_mask.png
20260301T085000Z,data/raw/2026-03-01/master/frames/himawari_20260301T085000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T085000Z_mask.png
20260301T090000Z,data/raw/2026-03-01/master/frames/himawari_20260301T090000Z.png,out/2026-03-01/phase3_unet_pixelmask_thr03/masks_unet/himawari_20260301T090000Z_mask.png
